2025-04-09 11:48:38,430 - werkzeug - WARNING -  * Debugger is active!
2025-04-09 11:48:38,434 - werkzeug - INFO -  * Debugger PIN: 691-175-853
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\concurrent\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\idlelib\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\lib2to3\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\msilib\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\test\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\turtledemo\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\wsgiref\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\xmlrpc\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\__phello__\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\adodbapi\\__init__.py', reloading
2025-04-09 11:48:38,743 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\alembic\\__init__.py', reloading
2025-04-09 11:48:38,808 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\altgraph\\__init__.py', reloading
2025-04-09 11:48:38,808 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\annotated_types\\__init__.py', reloading
2025-04-09 11:48:38,818 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\__init__.py', reloading
2025-04-09 11:48:38,825 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_eventloop.py', reloading
2025-04-09 11:48:38,835 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_exceptions.py', reloading
2025-04-09 11:48:38,841 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_fileio.py', reloading
2025-04-09 11:48:38,851 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_resources.py', reloading
2025-04-09 11:48:38,851 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_signals.py', reloading
2025-04-09 11:48:38,851 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_sockets.py', reloading
2025-04-09 11:48:38,860 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_streams.py', reloading
2025-04-09 11:48:38,860 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_subprocesses.py', reloading
2025-04-09 11:48:38,860 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_synchronization.py', reloading
