2025-06-30 10:54:08,092 - werkzeug - WARNING -  * Debugger is active!
2025-06-30 10:54:08,095 - werkzeug - INFO -  * Debugger PIN: 691-175-853
2025-06-30 10:54:08,144 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\traceback.py', reloading
2025-06-30 10:54:08,310 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\encodings\\unicode_escape.py', reloading
2025-06-30 10:54:08,312 - werkzeug - INFO - 127.0.0.1 - - [30/Jun/2025 10:54:08] "GET / HTTP/1.1" 200 -
2025-06-30 10:54:08,413 - werkzeug - INFO - 127.0.0.1 - - [30/Jun/2025 10:54:08] "[36mGET /static/images/Euronext_Logo-RGB_black.png HTTP/1.1[0m" 304 -
2025-06-30 10:54:08,420 - werkzeug - INFO - 127.0.0.1 - - [30/Jun/2025 10:54:08] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-06-30 10:54:08,426 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\concurrent\\__init__.py', reloading
2025-06-30 10:54:08,427 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\idlelib\\__init__.py', reloading
2025-06-30 10:54:08,427 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\lib2to3\\__init__.py', reloading
2025-06-30 10:54:08,428 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\msilib\\__init__.py', reloading
2025-06-30 10:54:08,428 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\test\\__init__.py', reloading
2025-06-30 10:54:08,428 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\turtledemo\\__init__.py', reloading
2025-06-30 10:54:08,429 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\wsgiref\\__init__.py', reloading
2025-06-30 10:54:08,429 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\xmlrpc\\__init__.py', reloading
2025-06-30 10:54:08,430 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\__phello__\\__init__.py', reloading
2025-06-30 10:54:08,430 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\adodbapi\\__init__.py', reloading
2025-06-30 10:54:08,430 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\alembic\\__init__.py', reloading
2025-06-30 10:54:08,484 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\altgraph\\__init__.py', reloading
2025-06-30 10:54:08,485 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\annotated_types\\__init__.py', reloading
2025-06-30 10:54:08,494 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\__init__.py', reloading
2025-06-30 10:54:08,499 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_eventloop.py', reloading
2025-06-30 10:54:08,506 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_exceptions.py', reloading
2025-06-30 10:54:08,517 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_fileio.py', reloading
2025-06-30 10:54:08,522 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_resources.py', reloading
2025-06-30 10:54:08,523 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_signals.py', reloading
2025-06-30 10:54:08,524 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_sockets.py', reloading
2025-06-30 10:54:08,531 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_streams.py', reloading
2025-06-30 10:54:08,532 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_subprocesses.py', reloading
2025-06-30 10:54:08,534 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_synchronization.py', reloading
2025-06-30 10:54:08,538 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_tasks.py', reloading
2025-06-30 10:54:08,540 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_testing.py', reloading
2025-06-30 10:54:08,541 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_typedattr.py', reloading
2025-06-30 10:54:08,542 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\asttokens\\__init__.py', reloading
2025-06-30 10:54:08,545 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\asttokens\\line_numbers.py', reloading
2025-06-30 10:54:08,547 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\asttokens\\asttokens.py', reloading
