2025-02-10 15:27:33,780 - werkzeug - WARNING -  * Debugger is active!
2025-02-10 15:27:33,783 - werkzeug - INFO -  * Debugger PIN: 691-175-853
2025-02-10 15:35:58,668 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\concurrent\\__init__.py', reloading
2025-02-10 15:35:58,669 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\idlelib\\__init__.py', reloading
2025-02-10 15:35:58,669 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\lib2to3\\__init__.py', reloading
2025-02-10 15:35:58,670 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\msilib\\__init__.py', reloading
2025-02-10 15:35:58,670 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\test\\__init__.py', reloading
2025-02-10 15:35:58,671 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\turtledemo\\__init__.py', reloading
2025-02-10 15:35:58,671 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\wsgiref\\__init__.py', reloading
2025-02-10 15:35:58,671 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\xmlrpc\\__init__.py', reloading
2025-02-10 15:35:58,672 - werkzeug - INFO -  * Detected change in 'C:\\Program Files\\Python312\\Lib\\__phello__\\__init__.py', reloading
2025-02-10 15:35:58,672 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\adodbapi\\__init__.py', reloading
2025-02-10 15:35:58,673 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\alembic\\__init__.py', reloading
2025-02-10 15:35:58,724 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\altgraph\\__init__.py', reloading
2025-02-10 15:35:58,725 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\annotated_types\\__init__.py', reloading
2025-02-10 15:35:58,732 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\__init__.py', reloading
2025-02-10 15:35:58,737 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_eventloop.py', reloading
2025-02-10 15:35:58,742 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_exceptions.py', reloading
2025-02-10 15:35:58,753 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_fileio.py', reloading
2025-02-10 15:35:58,758 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_resources.py', reloading
2025-02-10 15:35:58,759 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_signals.py', reloading
2025-02-10 15:35:58,760 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_sockets.py', reloading
2025-02-10 15:35:58,767 - werkzeug - INFO -  * Detected change in 'C:\\Users\\CSonneveld\\AppData\\Roaming\\Python\\Python312\\site-packages\\anyio\\_core\\_streams.py', reloading
