#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;24-10-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3791.03;3809.74;3809.74360697;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;24-10-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3460.56;3477.64;3477.64450212;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;24-10-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2309.57;2320.97;2320.97283199;2054806.58;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;24-10-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3624.01;3635.68;3635.68047688;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;24-10-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3177.54;3187.78;3187.7778855;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;24-10-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.606843505572;2140.39;2147.29;2147.28705476;1757783.878;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;24-10-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2095.12;2111.6;2111.60224023;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;24-10-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2064.12;2080.36;2080.36125168;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;24-10-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1234.73;1244.45;1244.44761703;94251224.55;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;24-10-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2673.07;2674.07;2674.06606463;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;24-10-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2298.16;2299.02;2299.02030547;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;24-10-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1564.41;1564.99;1564.98953308;1222368.95836891;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;24-10-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3397.69;3410.04;3410.04061294;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;24-10-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;3027.42;3038.43;3038.42539937;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;24-10-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.927910164464;1997.40;2004.66;2004.66423791;1731885.38563479;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;24-10-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1437.93;1438.35;1438.35034014;11762955635.175;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;24-10-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2388.91;2389.61;2389.61174849;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;24-10-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;81008117.5542451;1484.05;1478.83;1478.83349595;119797517683.13;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;24-10-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2505.76;2496.95;2496.95232293;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;24-10-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1172.01;1170.64;1170.64448386;;;;;QS0011040902;;;.00561938910492;;NO0010931207;ECB;TR1;Indices;;;;;0;
QS0011227178;24-10-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1120.07;1118.76;1118.75999203;;;;;QS0011040902;;;;.00421454182869;NO0010931207;ECB;TR1;Indices;;;;;0;
QS0011225420;24-10-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;5027.62;5004.98;5004.97818554;;;;;QS0011016563;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225404;24-10-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6516.36;6527.73;6527.73039541;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;24-10-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2388.21;2412.34;2412.34388712;;;;;QS0011016480;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225370;24-10-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17681735.3031435;41028.80;40989.2;40989.19794228;724760148303.472;106;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;24-10-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.82920158;7138.52;7188.16;7188.15911373;10081327235.85;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;24-10-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32380407.8841157;1852.05;1868.55;1868.54628016;60504290701.81;14;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;24-10-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16261250.7665606;6518.84;6467.45;6467.45334083;105168880596.2548;15;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;24-10-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.9799754;399.46;395.6;395.60405162;4384247872.1662;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;24-10-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143958653.024882;1155.65;1158.46;1158.45620424;166769794751.18;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
QS0011225172;24-10-2025;;QS0011225172;BE;BETP;BEL Technology;XBRU;2981633.47393184;1423.86;1425.54;1425.53610192;4250426159.79;6;EUR;1;;;QS0011016936;;;;ECB;EU Price;Indices;;;;;0;
QS0011225164;24-10-2025;;QS0011225164;BE;BEUTP;BEL Utilities;XBRU;52325498.4506766;1146.84;1140.91;1140.9072617;59698541154.64;3;EUR;1;;;QS0011019005;;;;ECB;EU Price;Indices;;;;;0;
QS0011225156;24-10-2025;;QS0011225156;BE;BECSP;BEL Consumer Staples;XBRU;48731020.2069243;2904.80;2899.77;2899.76994796;141308747929.42;12;EUR;1;;;QS0011016829;;;;ECB;EU Price;Indices;;;;;0;
QS0011225065;24-10-2025;;QS0011225065;PT;PTTEP;PSI Technology;XLIS;382499.446829186;1261.77;1246.71;1246.70551179;476864168.62;2;EUR;1;;QS0011016688;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225057;24-10-2025;;QS0011225057;PT;PTFIP;PSI Financials;XLIS;47303899.0802426;241.54;243.2;243.20193695;11504399881.64;2;EUR;1;;QS0011016662;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225040;24-10-2025;;QS0011225040;PT;PTUTP;PSI Utilities;XLIS;25288945.4515233;1366.29;1364.54;1364.54203442;34507829074.656;3;EUR;1;;QS0011016647;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225032;24-10-2025;;QS0011225032;PT;PTTLP;PSI Telecommunications;XLIS;26609995.1116445;115.92;116.89;116.89230614;3110503694.98;4;EUR;1;;QS0011016621;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225024;24-10-2025;;QS0011225024;PT;PTCSP;PSI Consumer Staples;XLIS;6783548.73685347;2298.04;2299.14;2299.1371498;15596308908.4;2;EUR;1;;QS0011016597;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225016;24-10-2025;;QS0011225016;PT;PTCGP;PSI Consumer Discretionary;XLIS;201479.296503682;6389.42;6499.81;6499.81165284;1309577479.22;9;EUR;1;;QS0011016571;;;;;ECB;EU Price;Indices;;;;;0;
QS0011225008;24-10-2025;;QS0011225008;PT;PTINP;PSI Industrials;XLIS;6496273.03033815;656.63;664.97;664.97331002;4319848179.75;5;EUR;1;;QS0011016522;;;;;ECB;EU Price;Indices;;;;;0;
QS0011224993;24-10-2025;;QS0011224993;PT;PTBMP;PSI Basic Materials;XLIS;2039158.24916679;2396.82;2395.34;2395.34136463;4884480103.248;4;EUR;1;;QS0011016514;;;;;ECB;EU Price;Indices;;;;;0;
QS0011224977;24-10-2025;;QS0011224977;NL;AAXG;AEX All-Share Index GR;XAMS;;5327.54;5349.66;5349.65605848;;;;;NL0000249100;;;.28138378472179;;NL0009312842 NL0015001FS8;ECB;TR1;Indices;;;;;0;
QS0011224944;24-10-2025;;QS0011224944;NL;NLTLG;AEX Telecommunications GR;XAMS;;4195.86;4193.82;4193.82385932;;;;;QS0011016589;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224936;24-10-2025;;QS0011224936;NL;NLTCG;AEX Technology GR;XAMS;;15866.08;16022.24;16022.23941422;;;;;QS0011016613;;;.04831650311317;;NL0009312842;ECB;TR1;Indices;;;;;0;
QS0011224910;24-10-2025;;QS0011224910;BE;BEBMP;BEL Basic Materials;XBRU;25116591.6412624;1136.68;1140.92;1140.92178677;28656066612.845;14;EUR;1;;;QS0011016696;;;;ECB;EU Price;Indices;;;;;0;
QS0011224829;24-10-2025;;QS0011224829;NL;NLOGG;AEX Energy GR;XAMS;;3160.73;3157.87;3157.86661322;;;;;QS0011016472;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224662;24-10-2025;;QS0011224662;NL;NLING;AEX Industrials GR;XAMS;;4152.46;4160.53;4160.53014007;;;;;QS0011016506;;;4.61489549485021;;NL0015001FS8;ECB;TR1;Indices;;;;;0;
QS0011224589;24-10-2025;;QS0011224589;NL;NLHCG;AEX Health Care GR;XAMS;;2050.08;2055.79;2055.78769904;;;;;QS0011016555;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011224571;24-10-2025;;QS0011224571;FR;FRINN;CAC Industrials NR;XPAR;;5710.62;5710.2;5710.19664574;;;;;QS0011017652;;;;0;;ECB;TR1;Indices;;;;;0;
