#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;13-08-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3682.35;3691.12;3691.12308843;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;13-08-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3362.24;3370.25;3370.25349339;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;13-08-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2247.31;2252.67;2252.66758158;1994334.49;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;13-08-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3543.07;3556.26;3556.25981629;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;13-08-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3107.27;3118.83;3118.83469106;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;13-08-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2095.20;2103;2102.9971171;1722141.393;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;13-08-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;1973.31;1977.57;1977.56786273;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;13-08-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1944.70;1948.9;1948.89786823;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;13-08-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1170.26;1172.79;1172.78768762;88823887.95;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;13-08-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2491.07;2510.11;2510.10626596;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
