#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;31-10-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3792.88;3753.97;3753.97007353;;;;;QS0011256235;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256243;31-10-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3462.18;3426.66;3426.66421493;;;;;QS0011256235;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256235;31-10-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2310.39;2286.69;2286.6892995;2024454.64;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;31-10-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3616.99;3593.45;3593.44686501;;;;;QS0011256201;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011256219;31-10-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3171.06;3150.42;3150.41934757;;;;;QS0011256201;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011256201;31-10-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.515560390412;2135.52;2121.63;2121.62520914;1736583.247;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;31-10-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2058.64;2038.32;2038.31999741;;;;;QS0011250931;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250949;31-10-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;2028.18;2008.16;2008.16321385;;;;;QS0011250931;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250931;31-10-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1213.23;1201.26;1201.2596005;90980276.55;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;31-10-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2642.42;2631.76;2631.76267951;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;31-10-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2271.81;2262.65;2262.65009656;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;31-10-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1546.47;1540.23;1540.23159766;1203031.23688136;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;31-10-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3381.06;3360.04;3360.03865013;;;;;QS0011250873;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250881;31-10-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;3012.50;2993.77;2993.77030684;;;;;QS0011250873;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250873;31-10-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;863.837371708087;1987.36;1975;1975.00074336;1706079.45126719;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;31-10-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1471.09;1479.17;1479.16666667;12096755144.775;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;31-10-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2444.00;2457.42;2457.42219126;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;31-10-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;81008117.5542451;1471.36;1479.85;1479.85374508;119880166144.85;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
QS0011249230;31-10-2025;;QS0011249230;BE;BEOG;BEL Energy NR;XBRU;;2484.33;2498.67;2498.67497355;;;;;QS0011249248;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011227186;31-10-2025;;QS0011227186;FR;ALASG;Euronext Growth All-Share Index GR;XPAR;;1172.35;1172.9;1172.90030471;;;;;QS0011040902;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011227178;31-10-2025;;QS0011227178;FR;ALASN;Euronext Growth All-Share Index NR;XPAR;;1120.39;1120.92;1120.91583195;;;;;QS0011040902;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011225420;31-10-2025;;QS0011225420;NL;NLCSG;AEX Consumer Staples GR;XAMS;;4882.89;4862.96;4862.96294884;;;;;QS0011016563;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225404;31-10-2025;;QS0011225404;NL;NLCGG;AEX Consumer Discretionary GR;XAMS;;6375.07;6417.77;6417.77476208;;;;;QS0011016530;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225396;31-10-2025;;QS0011225396;NL;NLBMG;AEX Basic Materials GR;XAMS;;2359.94;2337.57;2337.56675904;;;;;QS0011016480;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011225370;31-10-2025;;QS0011225370;BE;BELCP;BEL Continuous Stocks Index;XBRU;17682893.3152495;40866.93;40647.16;40647.1647677;718759478154.5453;106;EUR;1;;;BE0389552978;;;;ECB;EU Price;Indices;;;;;0;
QS0011225222;31-10-2025;;QS0011225222;BE;BECGP;BEL Consumer Discretionary;XBRU;1402490.82920158;7026.28;7072;7072.0012654;9918416918.83;5;EUR;1;;;QS0011016761;;;;ECB;EU Price;Indices;;;;;0;
QS0011225214;31-10-2025;;QS0011225214;BE;BEINP;BEL Industrials;XBRU;32380407.8841157;1816.05;1769.93;1769.93383176;57311179400.42;14;EUR;1;;;QS0011016738;;;;ECB;EU Price;Indices;;;;;0;
QS0011225206;31-10-2025;;QS0011225206;BE;BEHCP;BEL Health Care;XBRU;16268600.0988885;6374.69;6182.79;6182.78668911;100585284141.8877;15;EUR;1;;;QS0011016795;;;;ECB;EU Price;Indices;;;;;0;
QS0011225198;31-10-2025;;QS0011225198;BE;BETEP;BEL Telecommunications;XBRU;11082413.9799754;393.66;392.01;392.0132327;4344452930.4346;4;EUR;1;;;QS0011016860;;;;ECB;EU Price;Indices;;;;;0;
QS0011225180;31-10-2025;;QS0011225180;BE;BEFIP;BEL Financials;XBRU;143958653.024882;1189.70;1183.18;1183.17890823;170328841915.592;15;EUR;1;;;QS0011016902;;;;ECB;EU Price;Indices;;;;;0;
QS0011225172;31-10-2025;;QS0011225172;BE;BETP;BEL Technology;XBRU;2981633.47393184;1464.36;1421.06;1421.06222622;4237086702.223;6;EUR;1;;;QS0011016936;;;;ECB;EU Price;Indices;;;;;0;
