#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name
QS0011256250;07-08-2025;;QS0011256250;NL;ENVBG;Euronext Sustainable Benelux 20 GR Index;XAMS;;3623.13;3674.07;3674.06918425;;;;;QS0011256235;;;.72644797044496;;GB00B2B0DG97;ECB;TR1;Indices;;;;;0;
QS0011256243;07-08-2025;;QS0011256243;NL;ENVBN;Euronext Sustainable Benelux 20 NR Index;XAMS;;3308.17;3354.68;3354.68208633;;;;;QS0011256235;;;;.72644797044496;GB00B2B0DG97;ECB;TR1;Indices;;;;;0;
QS0011256235;07-08-2025;;QS0011256235;NL;ENVB;Euronext Sustainable Benelux 20 Index;XAMS;885.32125481205;2211.89;2242.26;2242.25969862;1985120.17;20;EUR;1;;QS0011256250;QS0011256243;;;;ECB;EU Price;Indices;;;;;0;
QS0011256227;07-08-2025;;QS0011256227;NL;ENVOG;Euronext Sustainable Euro 120 GR Index;XAMS;;3508.43;3541.47;3541.4748227;;;;;QS0011256201;;;.12265457995213;;GB00B2B0DG97;ECB;TR1;Indices;;;;;0;
QS0011256219;07-08-2025;;QS0011256219;NL;ENVON;Euronext Sustainable Euro 120 NR Index;XAMS;;3077.01;3105.99;3105.99116408;;;;;QS0011256201;;;;.12265457995213;GB00B2B0DG97;ECB;TR1;Indices;;;;;0;
QS0011256201;07-08-2025;;QS0011256201;NL;ENVEO;Euronext Sustainable Euro 120 Index;XAMS;818.898599051075;2075.33;2094.76;2094.76076524;1715396.656;120;EUR;1;;QS0011256227;QS0011256219;;;;ECB;EU Price;Indices;;;;;0;
QS0011250956;07-08-2025;;QS0011250956;NL;ENVUG;Euronext Sustainable UK 20 GR Index;XAMS;;2013.49;2010.41;2010.411023;;;;;QS0011250931;;;1.70309917273514;;GB00B5ZN1N88 GB00BMJ6DW54;ECB;TR1;Indices;;;;;0;
QS0011250949;07-08-2025;;QS0011250949;NL;ENVUN;Euronext Sustainable UK 20 NR Index;XAMS;;1984.30;1981.26;1981.2648814;;;;;QS0011250931;;;;1.70309917273514;GB00B5ZN1N88 GB00BMJ6DW54;ECB;TR1;Indices;;;;;0;
QS0011250931;07-08-2025;;QS0011250931;NL;ENVUK;Euronext Sustainable UK 20 Index;XAMS;75737.3980710988;1195.80;1192.27;1192.26517546;90299062.2;20;GBX;1;;QS0011250956;QS0011250949;;;;ECB;EU Price;Indices;;;;;0;
QS0011250923;07-08-2025;;QS0011250923;NL;ENVFG;Euronext Sustainable France 20 GR Index;XAMS;;2461.13;2498.93;2498.93192342;;;;;QS0011250907;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011250915;07-08-2025;;QS0011250915;NL;ENVFN;Euronext Sustainable France 20 NR Index;XAMS;;2116.22;2148.72;2148.71858141;;;;;QS0011250907;;;;0;;ECB;TR1;Indices;;;;;0;
QS0011250907;07-08-2025;;QS0011250907;NL;ENVF;Euronext Sustainable France 20 Index;XAMS;781.071650981856;1441.18;1463.31;1463.31075895;1142950.55039381;20;EUR;1;;QS0011250923;QS0011250915;;;;ECB;EU Price;Indices;;;;;0;
QS0011250899;07-08-2025;;QS0011250899;NL;ENVEG;Euronext Sustainable Europe 120 GR Index;XAMS;;3294.32;3328.17;3328.16659118;;;;;QS0011250873;;;.65884336854157;;GB00B2B0DG97 GB00B5ZN1N88 GB00BMJ6DW54;ECB;TR1;Indices;;;;;0;
QS0011250881;07-08-2025;;QS0011250881;NL;ENVEN;Euronext Sustainable Europe 120 NR Index;XAMS;;2936.06;2966.22;2966.22105101;;;;;QS0011250873;;;;.65884336854157;GB00B2B0DG97 GB00B5ZN1N88 GB00BMJ6DW54;ECB;TR1;Indices;;;;;0;
QS0011250873;07-08-2025;;QS0011250873;NL;ENVEU;Euronext Sustainable Europe 120 Index;XAMS;864.215958005923;1942.38;1961.67;1961.67379387;1695309.79706345;120;EUR;1;;QS0011250899;QS0011250881;;;;ECB;EU Price;Indices;;;;;0;
QS0011249503;07-08-2025;;QS0011249503;PT;PTOGP;PSI Energy;XLIS;8178087.9852;1407.74;1393.71;1393.70748299;11397862421.55;1;EUR;1;;QS0011249495;;;;;ECB;EU Price;Indices;;;;;0;
QS0011249495;07-08-2025;;QS0011249495;PT;PTOG;PSI Energy GR;XLIS;;2294.53;2271.66;2271.6631884;;;;;QS0011249503;;;0;;;ECB;TR1;Indices;;;;;0;
QS0011249248;07-08-2025;;QS0011249248;BE;BEOGP;BEL Energy;XBRU;83725921.4467645;1442.03;1438.69;1438.68925445;120455583504.52;3;EUR;1;;;QS0011249230;;;;ECB;EU Price;Indices;;;;;0;
